epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.05245,1.09951,1.33694,1.29973,0,0.00028,0,0,3.8091,6.02258,3.18689,8.33e-06,8.33e-06,8.33e-06
